typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","48569915",,"48569915","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","531","CUW","Curaçao","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2562",,"2562","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","554","NZL","New Zealand","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","586643",,"586643","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","566","NGA","Nigeria","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","31",,"31","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","579","NOR","Norway","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2869064",,"2869064","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","586","PAK","Pakistan","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","6611",,"6611","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","591","PAN","Panama","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3353",,"3353","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","608","PHL","Philippines","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","16999",,"16999","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","616","POL","Poland","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","418138",,"418138","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","620","PRT","Portugal","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","107814",,"107814","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","642","ROU","Romania","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","306610",,"306610","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","643","RUS","Russian Federation","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","214132",,"214132","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","666","SPM","Saint Pierre and Miquelon","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","10822",,"10822","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","682","SAU","Saudi Arabia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","80",,"80","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","702","SGP","Singapore","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3751566",,"3751566","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","704","VNM","Viet Nam","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","87649",,"87649","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","705","SVN","Slovenia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5078",,"5078","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","710","ZAF","South Africa","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1918860",,"1918860","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","724","ESP","Spain","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","23950415",,"23950415","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","729","SDN","Sudan","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","124",,"124","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","748","SWZ","Eswatini","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","18683",,"18683","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","752","SWE","Sweden","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7918075",,"7918075","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","757","CHE","Switzerland","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","125200218",,"125200218","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","764","THA","Thailand","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","540717",,"540717","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","87305",,"87305","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","792","TUR","Türkiye","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","930212",,"930212","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","804","UKR","Ukraine","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","348025",,"348025","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","818","EGY","Egypt","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","80331",,"80331","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","826","GBR","United Kingdom","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","51125113",,"51125113","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","842","USA","USA","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","309247193",,"309247193","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","858","URY","Uruguay","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","9806",,"9806","0","true","false",
"C","A","20150101","2015","52","2015","699","IND","India","M","Import","899","_X ","Areas, nes","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1637136",,"1637136","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","0","W00","World","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1697797871",,"1697797871","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","32","ARG","Argentina","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","50528",,"50528","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","9789296",,"9789296","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","40","AUT","Austria","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","33102425",,"33102425","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","50","BGD","Bangladesh","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2195",,"2195","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","56","BEL","Belgium","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","77475493",,"77475493","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","76","BRA","Brazil","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","67470446",,"67470446","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","100","BGR","Bulgaria","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","636321",,"636321","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","104","MMR","Myanmar","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1251",,"1251","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","112","BLR","Belarus","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","897",,"897","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","116","KHM","Cambodia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","385",,"385","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","124","CAN","Canada","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","10847845",,"10847845","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","144","LKA","Sri Lanka","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","526733",,"526733","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","152","CHL","Chile","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","196129",,"196129","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","156","CHN","China","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","135553064",,"135553064","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","170","COL","Colombia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","43415",,"43415","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","188","CRI","Costa Rica","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","78566",,"78566","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","191","HRV","Croatia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","91465",,"91465","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","192","CUB","Cuba","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","676840",,"676840","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","196","CYP","Cyprus","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","544336",,"544336","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","203","CZE","Czechia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1729208",,"1729208","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","208","DNK","Denmark","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","69083104",,"69083104","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","214","DOM","Dominican Rep.","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","23214",,"23214","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","231","ETH","Ethiopia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","283491",,"283491","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","246","FIN","Finland","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","6647846",,"6647846","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","251","FRA","France","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","140210285",,"140210285","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","248608848",,"248608848","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","288","GHA","Ghana","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","31",,"31","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","300","GRC","Greece","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","217814",,"217814","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","324","GIN","Guinea","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","36900",,"36900","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","419712",,"419712","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","348","HUN","Hungary","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4644295",,"4644295","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","352","ISL","Iceland","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","830840",,"830840","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","360","IDN","Indonesia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","79546576",,"79546576","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","372","IRL","Ireland","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","27286041",,"27286041","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","376","ISR","Israel","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7193089",,"7193089","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","380","ITA","Italy","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","69472931",,"69472931","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","392","JPN","Japan","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","18255100",,"18255100","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","400","JOR","Jordan","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","177",,"177","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","404","KEN","Kenya","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","6715",,"6715","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","408","PRK","Dem. People's Rep. of Korea","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","163315",,"163315","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","410","KOR","Rep. of Korea","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","38275489",,"38275489","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","418","LAO","Lao People's Dem. Rep.","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","18336",,"18336","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","440","LTU","Lithuania","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","46729",,"46729","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","442","LUX","Luxembourg","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","836968",,"836968","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","458","MYS","Malaysia","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2309009",,"2309009","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","470","MLT","Malta","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","525439",,"525439","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","480","MUS","Mauritius","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","258",,"258","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","484","MEX","Mexico","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7302206",,"7302206","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","490","S19","Other Asia, nes","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","8921880",,"8921880","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","508","MOZ","Mozambique","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3",,"3","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","512","OMN","Oman","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1220",,"1220","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","524","NPL","Nepal","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","6090111",,"6090111","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","31385583",,"31385583","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","554","NZL","New Zealand","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1235423",,"1235423","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","566","NGA","Nigeria","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","9430",,"9430","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","579","NOR","Norway","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2506340",,"2506340","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","581","UMI","United States Minor Outlying Islands","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4283",,"4283","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","586","PAK","Pakistan","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","49457",,"49457","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","608","PHL","Philippines","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","19155",,"19155","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","616","POL","Poland","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","572983",,"572983","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","620","PRT","Portugal","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","105858",,"105858","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","642","ROU","Romania","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","235263",,"235263","0","true","false",
"C","A","20160101","2016","52","2016","699","IND","India","M","Import","643","RUS","Russian Federation","0","W00","World","H4","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","135105",,"135105","0","true","false",
