"typeCode","freqCode","refPeriodId","refYear","refMonth","period","reporterCode","reporterISO","reporterDesc","flowCode","flowDesc","partnerCode","partnerISO","partnerDesc","partner2Code","partner2ISO","partner2Desc","classificationCode","classificationSearchCode","isOriginalClassification","cmdCode","cmdDesc","aggrLevel","isLeaf","customsCode","customsDesc","mosCode","motCode","motDesc","qtyUnitCode","qtyUnitAbbr","qty","isQtyEstimated","altQtyUnitCode","altQtyUnitAbbr","altQty","isAltQtyEstimated","netWgt","isNetWgtEstimated","grossWgt","isGrossWgtEstimated","cifvalue","fobvalue","primaryValue","legacyEstimationFlag","isReported","isAggregate"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","0","W00","World","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","250225413.655","","250225413.655","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","12","DZA","Algeria","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","212.309","","212.309","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","782562.101","","782562.101","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","40","AUT","Austria","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1516690.892","","1516690.892","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","50","BGD","Bangladesh","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","53.625","","53.625","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","15589861.078","","15589861.078","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","64","BTN","Bhutan","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","12.23","","12.23","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9694171.907","","9694171.907","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","100","BGR","Bulgaria","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","144755.89","","144755.89","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","112","BLR","Belarus","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","32226.771","","32226.771","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2404633.301","","2404633.301","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","184085.407","","184085.407","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","152","CHL","Chile","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","15.684","","15.684","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","156","CHN","China","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","13098705.153","","13098705.153","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","188","CRI","Costa Rica","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","588.298","","588.298","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","196","CYP","Cyprus","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","53.973","","53.973","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","203","CZE","Czechia","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","268278.672","","268278.672","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","208","DNK","Denmark","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","15493500.197","","15493500.197","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","214","DOM","Dominican Rep.","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","396717.794","","396717.794","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","231","ETH","Ethiopia","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","97.628","","97.628","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","246","FIN","Finland","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","865869.651","","865869.651","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","251","FRA","France","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6353525.407","","6353525.407","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","30437613.539","","30437613.539","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","63178.841","","63178.841","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","92523.508","","92523.508","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","348","HUN","Hungary","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","549769.197","","549769.197","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","352","ISL","Iceland","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","17568.33","","17568.33","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5356000.748","","5356000.748","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","364","IRN","Iran","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2533.959","","2533.959","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","372","IRL","Ireland","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","41637556.935","","41637556.935","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","376","ISR","Israel","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","54557.012","","54557.012","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","11379749.633","","11379749.633","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4548476.575","","4548476.575","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","400","JOR","Jordan","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1381.579","","1381.579","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1723038.703","","1723038.703","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","428","LVA","Latvia","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","46802.061","","46802.061","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","440","LTU","Lithuania","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","32737.251","","32737.251","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","44996.536","","44996.536","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","470","MLT","Malta","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","34506.747","","34506.747","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","484","MEX","Mexico","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1046290.673","","1046290.673","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1773373.787","","1773373.787","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","512","OMN","Oman","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","13.25","","13.25","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","524","NPL","Nepal","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","783066.287","","783066.287","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","10992552.217","","10992552.217","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","554","NZL","New Zealand","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","340193.212","","340193.212","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","465726.42","","465726.42","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","581","UMI","United States Minor Outlying Islands","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1075.988","","1075.988","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1738.07","","1738.07","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","616","POL","Poland","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","130445.41","","130445.41","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","620","PRT","Portugal","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4317.598","","4317.598","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","642","ROU","Romania","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","223703.519","","223703.519","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","643","RUS","Russian Federation","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","23013.652","","23013.652","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","699","IND","India","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2075231.005","","2075231.005","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","486776.722","","486776.722","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1652.555","","1652.555","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","705","SVN","Slovenia","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9850.741","","9850.741","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","61507.252","","61507.252","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1811640.39","","1811640.39","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","752","SWE","Sweden","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1409816.946","","1409816.946","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","757","CHE","Switzerland","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","20290722.245","","20290722.245","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","40303.61","","40303.61","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1430.567","","1430.567","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","792","TUR","T�rkiye","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","138514.1","","138514.1","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","800","UGA","Uganda","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","173.638","","173.638","0","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","804","UKR","Ukraine","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","428.687","","428.687","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","807","MKD","North Macedonia","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","24.459","","24.459","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","818","EGY","Egypt","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","110.658","","110.658","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5450976.793","","5450976.793","4","false","true"
"C","M","20250101","2025","1","202501","699","IND","India","M","Import","842","USA","USA","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","39811134.081","","39811134.081","4","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","0","W00","World","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","287668725.633","","287668725.633","4","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","12","DZA","Algeria","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","73.057","","73.057","0","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","40268.162","","40268.162","4","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1451192.776","","1451192.776","4","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","40","AUT","Austria","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2210496.205","","2210496.205","4","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","50","BGD","Bangladesh","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","107.817","","107.817","0","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","13807452.511","","13807452.511","4","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4623900.406","","4623900.406","4","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","100","BGR","Bulgaria","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","490578.644","","490578.644","4","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3297003.355","","3297003.355","4","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1019266.844","","1019266.844","0","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","152","CHL","Chile","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","375.717","","375.717","0","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","156","CHN","China","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16452722.981","","16452722.981","4","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","188","CRI","Costa Rica","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","138358.066","","138358.066","0","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","191","HRV","Croatia","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","28225.791","","28225.791","0","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","196","CYP","Cyprus","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7465.345","","7465.345","0","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","203","CZE","Czechia","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","826856.709","","826856.709","4","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","208","DNK","Denmark","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","17795443.77","","17795443.77","4","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","231","ETH","Ethiopia","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","342.566","","342.566","4","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","246","FIN","Finland","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","848387.807","","848387.807","4","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","251","FRA","France","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","15230388.471","","15230388.471","4","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","34350237.803","","34350237.803","4","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","243147.2","","243147.2","0","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","98046.839","","98046.839","0","false","true"
"C","M","20250201","2025","2","202502","699","IND","India","M","Import","348","HUN","Hungary","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","620109.831","","620109.831","4","false","true"
